企业名称	项目名称	中标日期	中标价（万元）	合同价（万元）	竣工验收日期	地上层数	地下层数	工程造价	建筑面积	工程资质	工程等级
广州市住宅建设发展有限公司	增城市小楼镇扶贫开发（名镇名村）建设项目施工总承包	2011-06-30	1920.198321	1920.198321	2012-08-10			1920.198321		市政公用工程施工总承包	04
广东建雅室内工程设计施工有限公司	广州市天河区乞巧节文化广场升级改造工程施工专业承包	2012-07-12	1183.3811	1183.3811	2012-09-27			1123.84662		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广州市天河区乞巧节文化广场升级改造工程施工专业承包	2012-07-12	1183.3811	1183.3811	2012-09-27			1123.84662		建筑装修装饰工程	03
广州机施建设集团有限公司	萝岗区行政办公用房及萝岗中心区人防一期装修									建筑装修装饰工程	05
广州机施建设集团有限公司	广东省博物馆新馆土建及总包配合服务工程	2006-01-27	10923.901	10923.901	2010-05-25			10923.901	66980	房屋建筑工程施工总承包	02
广州机施建设集团有限公司	泰沙路公交出租车综合大楼施工总承包	2010-01-18	3415.511488	3415.511488	2012-11-19	7	2	3415.511488	13622	房屋建筑工程施工总承包	04
广东省第四建筑工程公司	广州南沙公交站场土建工程	2006-10-08	1015.2035	1015.2035	2009-01-05			1015.204	17048	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	华厦大酒店室内装饰工程[自命名工程名称]施工专业承包	2011-07-19	1831.2554	1831.2554				1389.272		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	华厦大酒店室内装饰工程[自命名工程名称]施工专业承包	2011-07-19	1831.2554	1831.2554				1389.272		建筑装修装饰工程	02
深圳市深装总装饰工程工业有限公司	广州京穗中心圣丰索菲特大酒店（9-15）层精装修工程									建筑装修装饰工程	05
深圳市深装总装饰工程工业有限公司	迎亚运环境综合整治工程（荔湾区部分）-荔湾路、站前路立面整饰工程施工专业承包【标段1】	2009-12-28	2390.4852	2390.4852	2011-08-10			2355.162		机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	迎亚运环境综合整治工程（荔湾区部分）-荔湾路、站前路立面整饰工程施工专业承包【标段1】	2009-12-28	2390.4852	2390.4852	2011-08-10			2355.162		建筑装修装饰工程	02
广州市建筑机械施工有限公司	广州南沙开发区广隆安置区工程[标段1]	2005-11-08	10187.1006	10187.1006	2008-12-03			10187.101	68679.1	房屋建筑工程施工总承包	04
广州机施建设集团有限公司	南方钢厂（二期）保障房项目地下采空区处理工程	2013-11-15	13818.874086	13818.874086				13818.874086		地基与基础工程	02
广州市住宅建设发展有限公司	珠江新城E1-1工程	2000-12-20	8691.4	11132.16	2005-12-05	28	3	11132.16	68118	房屋建筑工程施工总承包	03
深圳市深装总装饰工程工业有限公司	华侨学生接待站维修改造工程	2013-08-23	380.647888	380.647888	2014-01-10			380.647888		建筑装修装饰工程	03
广州机施建设集团有限公司	天河区沙河先烈东路159号业务综合楼工程施工总承包	2010-03-12	2399.879743	2399.879743	2012-04-12	13	2		10066	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	中国大酒店客房装修改造工程（第二标段）	2007-07-18	6244.43	6807.17	2008-10-30			6196.001		机电设备安装工程	03
广东建雅室内工程设计施工有限公司	中国大酒店客房装修改造工程（第二标段）	2007-07-18	6244.43	6807.17	2008-10-30			6196.001		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	中国大酒店客房装修改造工程（第二标段）	2007-07-18	6244.43	6807.17	2008-10-30			6196.001		建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广州市第十二人民医院住院楼6、7、8、9层装修改造工程施工专业承包	2010-03-26	546.533	546.533	2010-12-30			102.302	4000	消防设施工程	04
广东建雅室内工程设计施工有限公司	广州市第十二人民医院住院楼6、7、8、9层装修改造工程施工专业承包	2010-03-26	546.533	546.533	2010-12-30			102.302	4000	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	广州市第十二人民医院住院楼6、7、8、9层装修改造工程施工专业承包	2010-03-26	546.533	546.533	2010-12-30			102.302	4000	建筑智能化工程	04
广东建雅室内工程设计施工有限公司	广州市第十二人民医院住院楼6、7、8、9层装修改造工程施工专业承包	2010-03-26	546.533	546.533	2010-12-30			102.302	4000	机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	萝岗区公安分局萝岗派出所信息化系统建设工程施工专业承包	2014-01-10	351.759928	351.759928				351.759928		建筑智能化工程	04
广东省第四建筑工程公司	花都区亚运新体育馆园林景观工程	2010-08-27	1372.57525	1372.57525	2011-12-30			1372.57525		市政公用工程施工总承包	04
广州市第三建筑工程有限公司	广东机电职业技术学院新校区项目工程施工（B标段）	2009-10-14	15121.982162	8009.605094	2012-12-25	6		8009	330621	房屋建筑工程施工总承包	02
广东建雅室内工程设计施工有限公司	广州亚运城媒体村、运动员村（含国际区）、技术官员村及综合体育馆、主媒体中心以及广州自行车馆和轮滑场、广州飞碟训练中心装饰装修工程施工专业承包[标段11]	2009-11-06	4844.7948	4844.7948	2010-08-12			4844.795		建筑装修装饰工程	02
广州市第二建筑工程有限公司	乡镇路灯建设二期工程施工专业承包标段四	2012-10-26	15747.719517	15747.719517	2013-06-26			15747.719517		机电设备安装工程	02
广东省第四建筑工程公司	广州萝岗会议中心（凯云楼）			9046.525564						房屋建筑工程施工总承包	05
广州市第三建筑工程有限公司	商业、办公楼工程1幢（大同商业大厦）	2007-06-19	8332.422593	8332.422593	2011-04-02	26		8332.42	45799	房屋建筑工程施工总承包	03
广州市第三建筑工程有限公司	广州亚运博物馆装修、展览及改造工程	2011-09-23	1353.8798	1353.8798	2012-05-09			1353.8798	2556	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	广州市儿童医院门诊楼装修工程建筑装修装饰工程专业施工专业承包	2009-02-17	426.3868	426.3868	2010-04-30			47.838	4000	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	广州市儿童医院门诊楼装修工程建筑装修装饰工程专业施工专业承包	2009-02-17	426.3868	426.3868	2010-04-30			47.838	4000	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广州市儿童医院门诊楼装修工程建筑装修装饰工程专业施工专业承包	2009-02-17	426.3868	426.3868	2010-04-30			47.838	4000	消防设施工程	04
广东建雅室内工程设计施工有限公司	中山大学附属第二医院病房改造工程建筑装修装饰施工专业承包	2011-03-18	913.1	913.1	2013-05-10			626.276	4100	消防设施工程	04
广东建雅室内工程设计施工有限公司	中山大学附属第二医院病房改造工程建筑装修装饰施工专业承包	2011-03-18	913.1	913.1	2013-05-10			626.276	4100	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	中山大学附属第二医院病房改造工程建筑装修装饰施工专业承包	2011-03-18	913.1	913.1	2013-05-10			626.276	4100	机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	广州国泰宾馆改造装修工程施工专业承包	2011-08-22	1374.0621	1374.0621	2012-09-30			983.366		建筑装修装饰工程	03
深圳市深装总装饰工程工业有限公司	广州国泰宾馆改造装修工程施工专业承包	2011-08-22	1374.0621	1374.0621	2012-09-30			983.366		机电设备安装工程	04
深圳市深装总装饰工程工业有限公司	广州市白云区人和一中教学楼维修加固工程施工专业承包	2011-07-07	420.3304	420.3304	2012-07-14			391.51241		建筑装修装饰工程	03
广州市住宅建设发展有限公司	广州市收容遣送中转站罗岗分站第二期扩容工程	2002-04-18	1063.72	1063.72	2006-08-09	5		1063.72	12964	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	广东省疾病预防控制中心异地新建项目实验综合楼装修装饰工程施工专业承包	2011-04-21	6073.95	6073.95				5241.534		建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广东省电力设计研究院科学城办公楼二期地下室及上部结构工程	2011-03-04	3483.3	3483.3				371.121097		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东省电力设计研究院科学城办公楼二期地下室及上部结构工程	2011-03-04	3483.3	3483.3				371.121097		建筑装修装饰工程	02
广州市第二建筑工程有限公司	府前路1号大院外立面整饰工程施工总承包	2010-06-09	1469.8595	1469.8595	2010-09-28			1469.86		建筑装修装饰工程	03
广州机施建设集团有限公司	广州亚运城主媒体中心工程施工总承包［标段三］	2008-11-27	24884.7822	24884.7822	2010-10-29			24884.782	60259	房屋建筑工程施工总承包	03
广州市第三建筑工程有限公司	永和甘竹山公园建设工程专业承包  	2010-07-07	2493.883523	2493.883523	2012-06-12			462.37		园林古建筑工程	03
广州市第三建筑工程有限公司	永和甘竹山公园建设工程专业承包  	2010-07-07	2493.883523	2493.883523	2012-06-12			462.37		城市园林绿化工程	04
广东建雅室内工程设计施工有限公司	暨南大学经济学院教学楼改建工程（暨南大学第二教学大楼装修改造工程）装修施工专业承包	2008-12-10	1017.3005					814.287		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	暨南大学经济学院教学楼改建工程（暨南大学第二教学大楼装修改造工程）装修施工专业承包	2008-12-10	1017.3005					814.287		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	暨南大学经济学院教学楼改建工程（暨南大学第二教学大楼装修改造工程）装修施工专业承包	2008-12-10	1017.3005					814.287		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	南沙妇幼保健院改扩建工程施工专业承包	2011-08-10	174.2	174.2	2013-11-30			110.017		建筑装修装饰工程	03
深圳市深装总装饰工程工业有限公司	区政府加建办公用房项目室内装修工程施工专业承包	2012-10-19	589.472646	589.472646	2013-12-11			255.330166		建筑装修装饰工程	03
深圳市深装总装饰工程工业有限公司	区政府加建办公用房项目室内装修工程施工专业承包	2012-10-19	589.472646	589.472646	2013-12-11			255.330166		消防设施工程	04
广州市第三建筑工程有限公司	广州城建开发景城房地产有限公司逸泉山庄大B区低层住宅工程施工总承包标段三	2006-04-18	2338.502	2338.502	2007-12-05	3			21278.1	房屋建筑工程施工总承包	04
广州市房屋开发建设有限公司	广东省社会主义学院教学综合楼项目主体工程	2010-01-12	7168.001436	7168.001436	2012-12-11	15	2	7168.0014	23107	房屋建筑工程施工总承包	03
广东建雅室内工程设计施工有限公司	广东省第一荣军医院供水改造工程施工专业承包[重新招标]	2011-12-23	87.689999	87.689999	2012-07-23			87.689999		机电设备安装工程	04
广州市第二建筑工程有限公司	迎亚运市政道路两侧综合整治工程（丰乐路两侧整治工程—光亮工程）	2010-07-19	489.999148	449.364462	2010-11-03			449.364462		机电设备安装工程	04
广州市第二建筑工程有限公司	广州东进新区开发有限公司办公楼施工	2008-09-24	3337.7445	3337.7445	2010-12-28	8	1	3337.744	11212.8	房屋建筑工程施工总承包	04
广州机施建设集团有限公司	猎德村旧村改造村民复建安置房工程施工总承包［标段5］	2008-12-26	21399.1368	21399.1368	2010-09-28	33	3	21399.137	94890	房屋建筑工程施工总承包	02
广州市市政集团有限公司	广东中烟工业有限责任公司广州生产基地易地改造项目第五标段道路、排水市政工程施工总承包	2010-03-25	10879.174402	10879.174402	2012-12-27			15749.28744		市政公用工程施工总承包	04
广东省第四建筑工程公司	中山大学附属第三医院医技大楼主体工程施工总承包及施工总承包管理配合服务	2007-12-27	13099.520309	13099.52309	2011-06-28	20	2		41714	房屋建筑工程施工总承包	03
广东建雅室内工程设计施工有限公司	广州市第三中学2、5号教学楼外立面改造工程施工专业承包	2009-06-24	489.89	489.89	2009-09-11			489.89		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	利通广场工程	2010-10-22	9697.32	9697.32				8928.076655		建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	利通广场工程	2010-10-22	9697.32	9697.32				8928.076655		建筑幕墙工程	04
广东建雅室内工程设计施工有限公司	利通广场工程	2010-10-22	9697.32	9697.32				8928.076655		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	中山大学附属第六医院急诊楼改造工程施工	2008-11-07	300.53	300.53	2009-02-13			236.87		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	中山大学附属第六医院急诊楼改造工程施工	2008-11-07	300.53	300.53	2009-02-13			236.87		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	中山大学附属第六医院急诊楼改造工程施工	2008-11-07	300.53	300.53	2009-02-13			236.87		机电设备安装工程	04
广州市第二建筑工程有限公司	广州康王中心（和业广场）工程	2007-07-09	11860	11860	2010-04-28	26	3			房屋建筑工程施工总承包	03
广州机施建设集团有限公司	广州市交通委员会大北枢纽站场工程施工	2005-06-06	32680.0514	32680.0514	2009-01-22				90000	房屋建筑工程施工总承包	02
广州机施建设集团有限公司	跨珠江桥的整饰与美化亮化工程（亮化标段一标）施工总承包	2010-07-29	10147.2188	10147.2188	2011-04-11			10147.219		机电设备安装工程	02
广州市市政集团有限公司	珠江新城闲置地块整治工程	2010-10-09	611.910392	611.910392	2011-06-03			611.910392		城市园林绿化工程	03
广东省第四建筑工程公司	广东女子职业技术学院第四期工程	2009-02-17	8715.278888	8715.278888	2011-07-28	7	1	8715.278888	28572	房屋建筑工程施工总承包	04
广州市建筑机械施工有限公司	广州丰田项目配套生活园区工程4标段	2005-01-25	5623.3526	5623.3526	2007-07-02	15		5623.353	42314.17	房屋建筑工程施工总承包	03
广州机施建设集团有限公司	广州南岭铁路房地产开发有限公司综合办公楼工程施工总承包	2007-12-04	9269.8288	9269.8288	2012-01-20	9	4	9269	31347	房屋建筑工程施工总承包	04
广州市市政集团有限公司	金沙洲居住新城市政道路（一期）沥青路面工程	2006-12-14	1649.398025	1649.398025	2011-09-28			1649.398025		市政公用工程施工总承包	04
广东建雅室内工程设计施工有限公司	广东省人民医院科教楼室内装修改造工程施工专业承包	2010-12-07	2771.6889	2771.6889	2012-12-28			2265.962	9580	建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广东省人民医院科教楼室内装修改造工程施工专业承包	2010-12-07	2771.6889	2771.6889	2012-12-28			2265.962	9580	建筑智能化工程	04
广东建雅室内工程设计施工有限公司	广东省人民医院科教楼室内装修改造工程施工专业承包	2010-12-07	2771.6889	2771.6889	2012-12-28			2265.962	9580	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东省人民医院科教楼室内装修改造工程施工专业承包	2010-12-07	2771.6889	2771.6889	2012-12-28			2265.962	9580	消防设施工程	04
广东建雅室内工程设计施工有限公司	广东警官学院办公楼改造工程	2007-06-05	415.16	415.16	2007-09-10			338.063		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东警官学院办公楼改造工程	2007-06-05	415.16	415.16	2007-09-10			338.063		建筑装修装饰工程	03
广州协安建设工程有限公司	广州亚运城医院（广州医学院第四附属医院）二期工程施工总承包	2009-09-22	8556.6849	8556.6849	2010-12-28	4			20275	房屋建筑工程施工总承包	04
广东省第四建筑工程公司	中共广东省委党校国家公务员教学综合大楼工程施工总承包	2006-09-30	14875.06515	14875.06515	2012-04-20	27	2		41768	房屋建筑工程施工总承包	03
广州协安建设工程有限公司	联和新村二期建设工程施工	2008-12-15	20587.166605	20587.166605	2012-08-23	18	1	20587.166605	77769	房屋建筑工程施工总承包	03
广州市第二建筑工程有限公司	商业、住宅楼4幢（自编A-1—A-4栋，裙楼相连）、商业、住宅楼2幢（自编A-5—A-6栋，裙楼相连）、住宅楼3幢（自编F-3—F-5栋）、中学教学楼1幢、小学教学楼1幢、幼儿园教学楼1幢（江南新苑）施工总承包及总承包管理配合服务（第一标段）	2008-07-16	25860.5893	25860.5893	2011-03-08	31	3	25860.589	109013	房屋建筑工程施工总承包	02
广州市住宅建设发展有限公司	广州市土地房产管理学校物业管理第二实训中心工程	2004-07-15	786.81	786.81	2007-02-27	9		786.81	5983	房屋建筑工程施工总承包	04
广州市第三建筑工程有限公司	云台东绿化广场养护项目、云台东广场至白云山双燕岗大门绿化养护及卫生保洁项目	2008-03-18	104.169859	104.169859	2011-04-12			104.169859		城市园林绿化工程	04
广东建雅室内工程设计施工有限公司	白云区20层以上高层建筑光亮工程施工专业承包	2010-10-14	740.6	740.6				740.6		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	增城市国家税务局第三、五、六税务分局综合业务办公用房修缮工程施工专业承包	2010-11-01	1205.775	1205.775	2011-09-01			146.389		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	增城市国家税务局第三、五、六税务分局综合业务办公用房修缮工程施工专业承包	2010-11-01	1205.775	1205.775	2011-09-01			146.389		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	增城市国家税务局第三、五、六税务分局综合业务办公用房修缮工程施工专业承包	2010-11-01	1205.775	1205.775	2011-09-01			146.389		消防设施工程	04
广东建雅室内工程设计施工有限公司	增城市国家税务局第三、五、六税务分局综合业务办公用房修缮工程施工专业承包	2010-11-01	1205.775	1205.775	2011-09-01			146.389		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	广州市海珠区房地产交易登记所办公场地装修工程施工	2007-11-14	989.99	1533.526	2008-09-01			384.097	4848.8	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广州市海珠区房地产交易登记所办公场地装修工程施工	2007-11-14	989.99	1533.526	2008-09-01			384.097	4848.8	消防设施工程	04
广东建雅室内工程设计施工有限公司	广州市海珠区房地产交易登记所办公场地装修工程施工	2007-11-14	989.99	1533.526	2008-09-01			384.097	4848.8	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	广州市海珠区房地产交易登记所办公场地装修工程施工	2007-11-14	989.99	1533.526	2008-09-01			384.097	4848.8	建筑智能化工程	04
深圳市深装总装饰工程工业有限公司	广州市琶洲1401项目精装修专业分包工程第二标段（酒店高区客房）			6361.900658				1322.213258		建筑装修装饰工程	02
深圳市深装总装饰工程工业有限公司	广州市琶洲1401项目精装修专业分包工程第二标段（酒店高区客房）			6361.900658				1322.213258		机电设备安装工程	03
广州市住宅建设发展有限公司	市恒隆房产投资公司“天一庄”A栋商住楼	2002-12-19	7493.76	7493.76	2006-12-31	30	4	7493.76	76576	房屋建筑工程施工总承包	02
广东建雅室内工程设计施工有限公司	广州住房公积金管理中心珠江新城业务用房装修工程	2009-01-21	1845.58	2370.746	2009-08-03			318.35	9808.95	建筑智能化工程	04
广东建雅室内工程设计施工有限公司	广州住房公积金管理中心珠江新城业务用房装修工程	2009-01-21	1845.58	2370.746	2009-08-03			318.35	9808.95	消防设施工程	04
广东建雅室内工程设计施工有限公司	广州住房公积金管理中心珠江新城业务用房装修工程	2009-01-21	1845.58	2370.746	2009-08-03			318.35	9808.95	建筑装修装饰工程	02
广东建雅室内工程设计施工有限公司	广州住房公积金管理中心珠江新城业务用房装修工程	2009-01-21	1845.58	2370.746	2009-08-03			318.35	9808.95	机电设备安装工程	04
广州机施建设集团有限公司	广州地铁一、二、三号线车站出入口加装扶梯工程及一号线车站出入口翻新改造	2010-04-27	3278.092988	3278.092988	2010-11-07			3278.092988		房屋建筑工程施工总承包	04
广州市住宅建设发展有限公司	实验楼（中国科学院华南植物园）	2009-04-22	1485.1709	1485.1709	2010-12-30	6		1485.171	8248.8	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	南方航空广州白云机场西二贵宾室室内装修工程专业承包	2010-11-01	448.4	448.4				31.053	848.9	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	南方航空广州白云机场西二贵宾室室内装修工程专业承包	2010-11-01	448.4	448.4				31.053	848.9	消防设施工程	04
广东建雅室内工程设计施工有限公司	南方航空广州白云机场西二贵宾室室内装修工程专业承包	2010-11-01	448.4	448.4				31.053	848.9	建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	南方航空广州白云机场西二贵宾室室内装修工程专业承包	2010-11-01	448.4	448.4				31.053	848.9	建筑智能化工程	04
广东建雅室内工程设计施工有限公司	中华广场五楼室内装修工程施工专业承包	2010-06-23	1389.1882	1389.1882	2011-12-30			993.96		消防设施工程	04
广东建雅室内工程设计施工有限公司	中华广场五楼室内装修工程施工专业承包	2010-06-23	1389.1882	1389.1882	2011-12-30			993.96		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	中华广场五楼室内装修工程施工专业承包	2010-06-23	1389.1882	1389.1882	2011-12-30			993.96		机电设备安装工程	04
广州市第三建筑工程有限公司	广州亚运场馆天河体育中心体育场及副场、体育馆改造工程									建筑装修装饰工程	05
广州市第三建筑工程有限公司	业务档案大楼二次装修工程施工专业承包	2010-08-26	993.135385	993.135385				886.245299		建筑装修装饰工程	03
广州市市政集团有限公司	城市交通综合整治专项—高架桥涂装—城市出入口周边高架桥涂装工程——车陂立交等桥梁涂装工程	2009-01-07	954.271	954.271	2009-08-28			954.271		市政公用工程施工总承包	03
广州市第三建筑工程有限公司	广东农工商职业技术学院北校区（增城校区）第二标段（教工宿舍、学生宿舍、食堂）工程	2006-10-30	3287.9377	3287.9377	2007-09-12	6			28803	房屋建筑工程施工总承包	04
广东建雅室内工程设计施工有限公司	洛浦沙滘中学教学综合楼(教研楼)室内装饰工程	2011-11-21	996.28	996.28				120.11		建筑装修装饰工程	03
广东建雅室内工程设计施工有限公司	洛浦沙滘中学教学综合楼(教研楼)室内装饰工程	2011-11-21	996.28	996.28				120.11		消防设施工程	04
广东建雅室内工程设计施工有限公司	洛浦沙滘中学教学综合楼(教研楼)室内装饰工程	2011-11-21	996.28	996.28				120.11		机电设备安装工程	04
广州协安建设工程有限公司	广州大学城二期体育场馆（含星海音乐厅）工程施工总承包（标段7：广东工业大学体育场馆）	2005-12-16	8720.5	8720.5	2007-06-29	4	1		42143	房屋建筑工程施工总承包	04
广州市建筑机械施工有限公司	越秀区迎亚运人居环境整治项目施工专业承包（第一批13个标段）越秀山体育场周边社区整治	2009-11-30	638.4					638.4		建筑装修装饰工程	03
广东省第四建筑工程公司	同泰路两侧及周边社区环境综合整治工程施工总承包[2009-6036重新招标]	2010-03-04	3711.307883	3711.307883	2011-05-20			3711.307883		市政公用工程施工总承包	04
广州市第三建筑工程有限公司	象圣中学环境景观工程	2012-03-12	590.660239	590.660239	2013-11-22			590.660239		城市园林绿化工程	03
广州市房屋开发建设有限公司	荔湾区2009年迎亚运城市社区人居环境综合整治第一批项目-沙面南街环境综合整治施工专业承包	2009-09-01	704.1459	704.1459	2010-06-30			704.146		园林古建筑工程	02
广东建雅室内工程设计施工有限公司	广东科学中心主楼室内装饰装修工程(二标)	2006-08-17	4942.54	6433.2123	2008-06-28			5912.854		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东科学中心主楼室内装饰装修工程(二标)	2006-08-17	4942.54	6433.2123	2008-06-28			5912.854		建筑装修装饰工程	02
广州市第三建筑工程有限公司	黄埔区长洲岛绿道工程施工	2011-12-27	479.645691	479.645691	2013-09-09					城市园林绿化工程	04
广州协安建设工程有限公司	广州南沙体育馆土建主体工程施工	2008-08-20	19262.000222	19262.000222	2010-08-30				30236	房屋建筑工程施工总承包	02
广州市第二建筑工程有限公司	番禺石基目标局机楼工程	2003-03-05	840.2097	713.3714	2005-03-11	5		75.662	6605.7	房屋建筑工程施工总承包	04
深圳市深装总装饰工程工业有限公司	从化市国家税务局综合业务办公用房修缮工程施工专业承包	2012-10-25	120.828858	120.828858	2013-01-31			120.828858		建筑装修装饰工程	03
广州机施建设集团有限公司	广州第16届亚运会马术比赛场项目土石方及边坡防护工程施工专业承包（标段一~二）[标段1]	2009-01-05	6545.9038	6545.9038	2009-08-26					土石方工程	02
广州机施建设集团有限公司	中山大学中山眼科中心医疗科研综合楼基坑支护工程施工总承包	2011-09-27	6449.993738	6449.993738	2013-07-17			6449.993738		地基与基础工程	02
广州市住宅建设发展有限公司	尚东峰景雅苑工程施工	2007-04-09	8595.6	8595.6	2011-06-22	32	1	8595.6	87000	房屋建筑工程施工总承包	02
广州市住宅建设发展有限公司	东风日产产能扩建项目朱村新邨工程G标段	2010-06-08	1937.60929	1937.60929	2012-09-19	6		1937.60929	12436.4	房屋建筑工程施工总承包	04
广州市第三建筑工程有限公司	黄埔海关新办公楼室内装修（及安装）工程	2005-10-11	5290	4790	2009-04-29			2917		建筑装修装饰工程	02
广州市第三建筑工程有限公司	黄埔海关新办公楼室内装修（及安装）工程	2005-10-11	5290	4790	2009-04-29			2917		钢结构工程	04
广州市第三建筑工程有限公司	黄埔海关新办公楼室内装修（及安装）工程	2005-10-11	5290	4790	2009-04-29			2917		机电设备安装工程	02
广东建雅室内工程设计施工有限公司	中国大酒店客房装修改造工程									建筑装修装饰工程	05
广州市第二建筑工程有限公司	广州亚运城真空垃圾收集系统施工总承包（标段A）	2009-06-02	3988.6601	3988.6601	2010-10-26					市政公用工程施工总承包	03
深圳市深装总装饰工程工业有限公司	白云宾馆主楼9-13楼内部装修工程施工专业承包	2011-05-26	1858.8275	1858.8275	2011-12-20			1230.166		建筑智能化工程	04
深圳市深装总装饰工程工业有限公司	白云宾馆主楼9-13楼内部装修工程施工专业承包	2011-05-26	1858.8275	1858.8275	2011-12-20			1230.166		建筑装修装饰工程	02
深圳市深装总装饰工程工业有限公司	白云宾馆主楼9-13楼内部装修工程施工专业承包	2011-05-26	1858.8275	1858.8275	2011-12-20			1230.166		机电设备安装工程	04
广东省第四建筑工程公司	广州亚运建设项目亚运城运动员餐厅、技术官员村餐厅、媒体村餐厅、媒体服务区、亚运广场、亚运广场停车场、运动员村东停车场工程施工总承包	2009-09-16	10230.6203	10230.6203	2010-10-20				131450.3	房屋建筑工程施工总承包	02
广州市第三建筑工程有限公司	广东教育学院学生宿舍楼工程工程	2007-10-23	6665.7107	6665.7107	2010-08-19	18	1	6665	31984	房屋建筑工程施工总承包	03
广东建雅室内工程设计施工有限公司	广州市南沙开发区国家税务局第一二分局办公业务用房装修项目	2008-11-25	1899.46	2142.1096	2009-12-30			806.525		建筑智能化工程	04
广东建雅室内工程设计施工有限公司	广州市南沙开发区国家税务局第一二分局办公业务用房装修项目	2008-11-25	1899.46	2142.1096	2009-12-30			806.525		机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广州市南沙开发区国家税务局第一二分局办公业务用房装修项目	2008-11-25	1899.46	2142.1096	2009-12-30			806.525		建筑装修装饰工程	03
深圳市深装总装饰工程工业有限公司	天河城东塔楼写字楼	2006-03-31						4266		建筑装修装饰工程	02
深圳市深装总装饰工程工业有限公司	华文学院学生宿舍综合维修升级改造工程	2013-05-08	443.601036	443.601036	2013-09-06			443.601036		建筑装修装饰工程	03
广州市第三建筑工程有限公司	广东省农业管理干部学院石井校区配套及绿化工程施工	2006-08-11	754.3026	754.3026	2007-09-14					城市园林绿化工程	04
广东建雅室内工程设计施工有限公司	广东省结核病防治研究所综合办公楼改造工程施工专业承包	2009-11-11	835.4851	835.4851	2010-11-17			315.68	2600	机电设备安装工程	04
广东建雅室内工程设计施工有限公司	广东省结核病防治研究所综合办公楼改造工程施工专业承包	2009-11-11	835.4851	835.4851	2010-11-17			315.68	2600	消防设施工程	03
广东建雅室内工程设计施工有限公司	广东省结核病防治研究所综合办公楼改造工程施工专业承包	2009-11-11	835.4851	835.4851	2010-11-17			315.68	2600	建筑幕墙工程	04
广东建雅室内工程设计施工有限公司	广东省结核病防治研究所综合办公楼改造工程施工专业承包	2009-11-11	835.4851	835.4851	2010-11-17			315.68	2600	建筑装修装饰工程	03
广州市第三建筑工程有限公司	黄埔东路夏园以西（BRT）段整治工程--道路红线外绿化整治工程（1、2标段）专业承包[标段1]	2011-07-19	3874.47703	3874.47703	2013-09-13			500.014777		园林古建筑工程	03
广州市第二建筑工程有限公司	中山大学北校区医学科技综合楼工程施工	2005-09-22	8817.4519	9883	2008-07-09	15	1	2004.531		房屋建筑工程施工总承包	03
广州市住宅建设发展有限公司	汽车维修车间工程	2009-12-01	2256.0609	2256.0609	2011-04-13	3	1	2256.061	16843	房屋建筑工程施工总承包	04
广州市第三建筑工程有限公司	逸景路（广州大道南-瑞康路）道路绿化工程二标施工专业承包	2010-05-27	126.872897	126.872897	2012-03-22			126.872897		城市园林绿化工程	04
